,dr_no,area,date_occ,time_occ,location,lat,lon,crm_cd,zipcode
834,191120546,11,2019-12-07T00:00:00.000,2230,1500    GLENDALE                     BL,34.0819,-118.2601,624,90026
835,190623430,6,2019-12-07T00:00:00.000,530,1400 N  LA BREA                      AV,34.0962,-118.34899999999999,820,90046
836,190326021,3,2019-12-07T00:00:00.000,1950,BUDLONG,34.0255,-118.2959,740,90007
837,191920286,19,2019-12-07T00:00:00.000,1600,10700    LEV                          AV,34.2649,-118.4481,930,91345
838,191228487,12,2019-12-07T00:00:00.000,2300,700 W  56TH                         ST,33.9915,-118.2856,440,90037
839,191425137,14,2019-12-07T00:00:00.000,2130,3800    LYCEUM                       AV,33.9994,-118.44200000000001,420,90066
840,190819287,8,2019-12-07T00:00:00.000,135,16600    MARQUEZ                      AV,34.0481,-118.5433,320,90272
841,192021039,20,2019-12-07T00:00:00.000,1030,200 N  KENMORE                      AV,34.0746,-118.2966,626,90004
842,191228425,12,2019-12-07T00:00:00.000,1100,5200 S  SAINT ANDREWS                PL,33.9951,-118.3113,420,90062
843,191018721,10,2019-12-07T00:00:00.000,400,18700    HART                         ST,34.1977,-118.5404,745,91335
844,192119514,21,2019-12-07T00:00:00.000,440,20900    BLYTHE                       ST,34.2152,-118.5896,745,91304
845,191824493,18,2019-12-07T00:00:00.000,1310,200 E  110TH                        ST,33.9357,-118.2717,310,90061
846,191521614,15,2019-12-07T00:00:00.000,200,10500    BLOOMFIELD                   ST,34.1496,-118.3593,330,91602
847,191228475,12,2019-12-07T00:00:00.000,1053,5500 S  HOOVER                       ST,33.9924,-118.2871,310,90037
848,191228447,12,2019-12-07T00:00:00.000,1400,SLAUSON                      AV,33.9892,-118.2915,330,90044
849,191120535,11,2019-12-07T00:00:00.000,1920,ARMITAGE                     ST,34.086,-118.2538,740,90026
850,190623460,6,2019-12-07T00:00:00.000,1300,5400    CARLTON                      WY,34.1005,-118.3071,420,90027
851,191018681,10,2019-12-07T00:00:00.000,1,WESTFALL                     PL,34.1428,-118.4932,420,91436
853,191323493,13,2019-12-07T00:00:00.000,1000,1000 E  28TH                         ST,34.0175,-118.2574,510,90011
854,191323452,13,2019-12-07T00:00:00.000,1545,4200    HOOPER                       AV,34.0076,-118.2521,625,90011
855,190519107,5,2019-12-07T00:00:00.000,1730,24200 S  WESTERN                      AV,33.8053,-118.3075,745,90717
856,192021090,20,2019-12-07T00:00:00.000,1830,600 N  HARVARD                      BL,34.0799,-118.3068,901,90004
857,191228427,12,2019-12-07T00:00:00.000,2300,100 W  81ST                         ST,33.966,-118.2739,420,90003
858,191228430,12,2019-12-07T00:00:00.000,1130,6500    BRYNHURST                    AV,33.9806,-118.3338,930,90043
859,190128812,1,2019-12-07T00:00:00.000,1200,1200 S  FIGUEROA                     ST,34.0431,-118.2692,341,90015
860,191323444,13,2019-12-07T00:00:00.000,235,41ST                         PL,34.0075,-118.2775,745,90037
861,190417708,4,2019-12-07T00:00:00.000,2000,2400    MARENGO                      ST,34.0544,-118.2024,510,90033
862,190920905,9,2019-12-07T00:00:00.000,430,6800    WOODMAN                      AV,34.1976,-118.4356,310,91405
863,191920267,19,2019-12-07T00:00:00.000,1755,ROSCOE,34.2215,-118.4516,624,91402
864,190720505,7,2019-12-07T00:00:00.000,1400,1800    CLYDE                        AV,34.0431,-118.3635,420,90019
865,190623411,6,2019-12-07T00:00:00.000,215,5900    HOLLYWOOD                    BL,34.103,-118.3225,230,90028
866,191323443,13,2019-12-07T00:00:00.000,235,41ST                         PL,34.0075,-118.2775,753,90037
867,191920266,19,2019-12-07T00:00:00.000,1820,8100    KESTER                       AV,34.2193,-118.4575,624,91402
868,191120581,11,2019-12-07T00:00:00.000,1030,3200    GLENHURST                    AV,34.1114,-118.2571,331,90039
869,191228409,12,2019-12-07T00:00:00.000,630,5400    6TH                          AV,33.9932,-118.3236,946,90043
870,191018670,10,2019-12-07T00:00:00.000,1115,SHERMAN                      WY,34.2012,-118.536,761,91335
871,191617322,16,2019-12-07T00:00:00.000,1420,7800    LANKERSHIM                   BL,34.2121,-118.3878,626,91605
872,191120579,11,2019-12-07T00:00:00.000,2200,1900 N  COMMONWEALTH                 AV,34.1096,-118.2884,626,90027
873,190519059,5,2019-12-07T00:00:00.000,330,22200 S  NORMANDIE                    AV,33.8204,-118.3037,237,90501
874,192021101,20,2019-12-07T00:00:00.000,1800,WILSHIRE                     BL,34.0617,-118.3116,330,90010
875,190519153,5,2019-12-07T00:00:00.000,920,900 S  PATTON                       AV,33.7361,-118.3056,930,90732
876,191018719,10,2019-12-07T00:00:00.000,1600,4300    ALONZO                       AV,34.1487,-118.5205,310,91316
877,191323497,13,2019-12-07T00:00:00.000,2300,64TH                         ST,33.9814,-118.2783,330,90003
879,191018703,10,2019-12-07T00:00:00.000,1730,16400    VANOWEN                      ST,34.1939,-118.4902,230,91406
880,190326022,3,2019-12-07T00:00:00.000,1235,4300 S  FIGUEROA                     ST,34.0054,-118.2827,624,90037
881,190819291,8,2019-12-07T00:00:00.000,1130,8800    VENICE                       BL,34.0311,-118.3851,624,90034
882,190519097,5,2019-12-07T00:00:00.000,1030,1600 W  220TH                        ST,33.828,-118.3064,331,90501
883,190800810,8,2019-12-07T00:00:00.000,2030,1200    ARMACOST                     AV,34.0467,-118.4643,320,90025
884,191228391,12,2019-12-07T00:00:00.000,215,3300 W  FLORENCE                     AV,33.9746,-118.3294,210,90043
885,190222924,2,2019-12-07T00:00:00.000,1830,UNION,34.0442,-118.2772,210,90015
886,191920261,19,2019-12-07T00:00:00.000,945,9800    SEPULVEDA                    BL,34.2482,-118.4675,740,91343
887,190128754,1,2019-12-07T00:00:00.000,1620,ALISO,34.0549,-118.2395,230,90012
888,191120506,11,2019-12-06T00:00:00.000,1900,SUNSET                       BL,34.0782,-118.2664,330,90026
889,190920865,9,2019-12-06T00:00:00.000,100,7600    SEPULVEDA                    BL,34.2085,-118.4662,354,91405
890,191719073,17,2019-12-06T00:00:00.000,2300,11800    RICASOLI                     WY,34.2854,-118.5844,236,91326
891,192021073,20,2019-12-06T00:00:00.000,600,2700    SAN MARINO                   ST,34.055,-118.2865,420,90006
892,191617331,16,2019-12-06T00:00:00.000,1425,12000    SHELDON                      ST,34.2393,-118.3938,624,91352
893,191323441,13,2019-12-06T00:00:00.000,1800,1300 E  OLYMPIC                      BL,34.032,-118.2441,761,90021
894,191120500,11,2019-12-06T00:00:00.000,2030,2800 E  OBSERVATORY                  RD,34.1192,-118.3004,330,90027
895,191617312,16,2019-12-06T00:00:00.000,2130,TERRA BELLA,34.2528,-118.4258,210,91331
896,191521616,15,2019-12-06T00:00:00.000,2200,12000    ALBERS                       ST,34.1704,-118.3943,740,91607
897,191700964,17,2019-12-06T00:00:00.000,1215,9300    TAMPA                        AV,34.244,-118.5583,236,91324
898,191228370,12,2019-12-06T00:00:00.000,1600,7300 S  WESTERN                      AV,33.9737,-118.309,624,90047
899,191301099,13,2019-12-06T00:00:00.000,2200,200 E  47TH                         PL,34.0002,-118.2718,251,90011
900,191425172,14,2019-12-06T00:00:00.000,1700,700    WORLD                        WY,33.9432,-118.4013,341,90045
901,190222910,2,2019-12-06T00:00:00.000,1300,7TH                          ST,34.0582,-118.2805,745,90057
902,191120493,11,2019-12-06T00:00:00.000,1500,2700 N  VERMONT                      AV,34.1179,-118.29299999999999,330,90027
903,190519048,5,2019-12-06T00:00:00.000,2220,300 W  SEPULVEDA                    ST,33.7451,-118.2835,626,90731
904,191920264,19,2019-12-06T00:00:00.000,2230,15500    FOOTHILL                     BL,34.323,-118.4694,330,91342
905,191120522,11,2019-12-06T00:00:00.000,1600,5600    FAYETTE                      ST,34.1202,-118.1949,510,90042
906,191800860,18,2019-12-06T00:00:00.000,1600,8600    DENVER                       AV,33.9601,-118.2839,310,90044
907,191228355,12,2019-12-06T00:00:00.000,420,1000 W  56TH                         ST,33.9914,-118.2915,626,90037
908,190128708,1,2019-12-06T00:00:00.000,50,1300 S  FIGUEROA                     ST,34.0407,-118.26799999999999,860,90015
909,191018684,10,2019-12-06T00:00:00.000,1420,16800    ROSCOE                       BL,34.221,-118.4989,343,91406
910,190222872,2,2019-12-06T00:00:00.000,1400,3500 W  TEMPLE                       ST,34.08,-118.2881,624,90004
911,192000982,20,2019-12-06T00:00:00.000,1600,2400 W  15TH                         ST,34.0454,-118.2936,812,90006
912,190128728,1,2019-12-06T00:00:00.000,1605,1100    SANTEE                       ST,34.0378,-118.2561,440,90015
913,190128742,1,2019-12-06T00:00:00.000,330,100 S  FIGUEROA                     ST,34.0569,-118.25399999999999,331,90012
914,191824419,18,2019-12-06T00:00:00.000,500,11200 S  BROADWAY,33.933,-118.2783,648,90061
915,190720578,7,2019-12-06T00:00:00.000,1545,900    SCHUMACHER                   DR,34.0612,-118.3729,330,90048
917,191228392,12,2019-12-06T00:00:00.000,1030,3600 W  61ST                         ST,33.9845,-118.3352,664,90043
918,190128686,1,2019-12-06T00:00:00.000,1155,700 S  FLOWER                       ST,34.0487,-118.2588,442,90017
919,191228350,12,2019-12-06T00:00:00.000,1325,1700 W  79TH                         ST,33.9709,-118.3112,753,90047
920,190623467,6,2019-12-06T00:00:00.000,2000,1500 N  EL CENTRO                    AV,34.098,-118.3237,510,90028
921,192020982,20,2019-12-06T00:00:00.000,45,GRAMERCY,34.0597,-118.3122,210,90005
922,190417722,4,2019-12-06T00:00:00.000,1730,1300 S  BOYLE                        AV,34.0264,-118.2209,745,90023
923,191617313,16,2019-12-06T00:00:00.000,130,11500    GLENOAKS                     BL,34.2816,-118.42,220,91331
924,190222911,2,2019-12-06T00:00:00.000,2020,900 N  MARIPOSA                     AV,34.0869,-118.29899999999999,440,90029
925,190417691,4,2019-12-06T00:00:00.000,1950,MARENGO,34.0556,-118.205,210,90033
926,190325962,3,2019-12-06T00:00:00.000,1415,FIGUEROA,34.0056,-118.2827,626,90037
927,191018658,10,2019-12-06T00:00:00.000,1730,15800    VANOWEN                      ST,34.1976,-118.4799,664,91406
928,192119486,21,2019-12-06T00:00:00.000,1400,21300    VICTORY                      BL,34.1884,-118.5959,928,91367
929,190128738,1,2019-12-06T00:00:00.000,1518,6TH                          ST,34.0439,-118.2479,860,90013
930,191920208,19,2019-12-06T00:00:00.000,1520,15500    DEVONSHIRE                   ST,34.260999999999996,-118.4698,210,91345
931,190720477,7,2019-12-06T00:00:00.000,1520,6TH                          ST,34.0649,-118.3592,330,90036
932,190417716,4,2019-12-06T00:00:00.000,1000,2900    HUMBOLDT                     ST,34.080999999999996,-118.2166,330,90031
933,190920992,9,2019-12-06T00:00:00.000,1900,13500    BURBANK                      BL,34.1722,-118.4268,330,91401
934,191425076,14,2019-12-06T00:00:00.000,2041,11200    REGENT                       ST,34.014,-118.4205,310,90066
935,191018629,10,2019-12-06T00:00:00.000,800,6600    HAYVENHURST                  AV,34.1903,-118.4924,510,91406
936,190301113,3,2019-12-06T00:00:00.000,2225,4700    COLISEUM                     ST,34.0177,-118.3488,230,90016
937,191228394,12,2019-12-06T00:00:00.000,1730,3500 W  63RD                         ST,33.9829,-118.3338,745,90043
938,191228373,12,2019-12-06T00:00:00.000,1400,100 W  75TH                         ST,33.9718,-118.2739,624,90003
939,191323377,13,2019-12-06T00:00:00.000,100,5400    HOOPER                       AV,33.9939,-118.2521,310,90011
940,190222890,2,2019-12-06T00:00:00.000,2045,800 S  WESTLAKE                     AV,34.0544,-118.2767,900,90057
941,192119490,21,2019-12-06T00:00:00.000,1840,21000    BLYTHE                       ST,34.2152,-118.5913,901,91304
942,190301112,3,2019-12-06T00:00:00.000,1915,3700    CRENSHAW                     BL,34.0182,-118.3349,442,90016
943,192119472,21,2019-12-06T00:00:00.000,2250,SHERMAN                      WY,34.201,-118.6213,745,91307
944,191323477,13,2019-12-06T00:00:00.000,2200,1300 E  45TH                         ST,34.003,-118.2521,341,90011
945,190128750,1,2019-12-06T00:00:00.000,2300,400    BOYD                         ST,34.0466,-118.2427,440,90013
946,191617324,16,2019-12-06T00:00:00.000,1650,13300    TERRA BELLA                  ST,34.2552,-118.4225,624,91331
947,191617357,16,2019-12-06T00:00:00.000,1700,13300    TERRA BELLA                  ST,34.2552,-118.4225,624,91331
948,191617317,16,2019-12-06T00:00:00.000,2100,11300    FOOTHILL                     BL,34.2756,-118.37700000000001,740,91342
949,190720489,7,2019-12-06T00:00:00.000,1830,700 N  ALFRED                       ST,34.0836,-118.3753,310,90069
950,191018705,10,2019-12-06T00:00:00.000,1800,7400    LASAINE                      AV,34.2051,-118.5109,626,91406
951,190326077,3,2019-12-06T00:00:00.000,1600,39TH,34.0146,-118.3348,510,90008
952,190325981,3,2019-12-06T00:00:00.000,650,4700    TACANA                       ST,34.0163,-118.3507,930,90008
953,191824447,18,2019-12-06T00:00:00.000,1745,9300    FIRTH                        BL,33.9523,-118.2476,626,90002
954,190720470,7,2019-12-06T00:00:00.000,1930,1200    CARMONA                      AV,34.0533,-118.3559,330,90019
955,190623439,6,2019-12-06T00:00:00.000,2000,1700 N  KINGSLEY                     DR,34.1018,-118.3035,310,90027
956,191228306,12,2019-12-06T00:00:00.000,40,1500 W  58TH                         PL,33.9884,-118.3024,761,90047
957,191824449,18,2019-12-06T00:00:00.000,1700,2200 E  114TH                        ST,33.9315,-118.2335,440,90059
958,191719050,17,2019-12-06T00:00:00.000,715,20700    MARILLA                      ST,34.2481,-118.5842,230,91311
959,190519046,5,2019-12-06T00:00:00.000,2300,AVALON                       BL,33.7742,-118.262,230,90744
960,191323416,13,2019-12-06T00:00:00.000,835,1100 E  ADAMS                        BL,34.0188,-118.2549,626,90011
961,190519073,5,2019-12-06T00:00:00.000,2100,PATTON,33.7243,-118.2963,210,90731
962,190128733,1,2019-12-06T00:00:00.000,1700,3RD                          ST,34.0467,-118.2411,740,90013
963,191521590,15,2019-12-06T00:00:00.000,800,5700    RHODES                       AV,34.1743,-118.4031,888,91607
964,192020988,20,2019-12-06T00:00:00.000,30,800 S  CATALINA                     ST,34.0578,-118.2954,230,90005
965,191120599,11,2019-12-06T00:00:00.000,2300,3300 N  SAN FERNANDO                 RD,34.1178,-118.2488,510,90065
966,191824456,18,2019-12-06T00:00:00.000,1530,105TH                        ST,33.941,-118.2541,624,90002
967,191521628,15,2019-12-06T00:00:00.000,1200,11000    OTSEGO                       ST,34.163000000000004,-118.3706,510,91601
968,191824466,18,2019-12-06T00:00:00.000,2230,800 W  115TH                        ST,33.9301,-118.2893,420,90044
969,191323445,13,2019-12-06T00:00:00.000,1000,3000    MAPLE                        AV,34.0203,-118.2674,745,90011
970,191521588,15,2019-12-06T00:00:00.000,930,6400    WHITSETT                     AV,34.1867,-118.4052,626,91606
971,190819278,8,2019-12-06T00:00:00.000,1605,800 S  ROBERTSON                    BL,34.0612,-118.3836,341,90211
972,191018661,10,2019-12-06T00:00:00.000,2100,6300    BALBOA                       BL,34.1775,-118.5088,230,91316
973,191018666,10,2019-12-06T00:00:00.000,1900,5300    WHITE OAK                    AV,34.1674,-118.5186,420,91316
974,191425069,14,2019-12-06T00:00:00.000,1658,4800 S  CENTINELA                    AV,33.9894,-118.4189,440,90230
975,190301114,3,2019-12-06T00:00:00.000,1957,1200 W  30TH                         ST,34.0274,-118.2891,330,90007
976,192119507,21,2019-12-06T00:00:00.000,1020,21600    NORDHOFF                     ST,34.2355,-118.6006,420,91311
977,190417693,4,2019-12-06T00:00:00.000,1800,400 S  SOTO                         ST,34.0376,-118.2166,330,90023
978,191601077,16,2019-12-06T00:00:00.000,1510,GLENOAKS                     BL,34.2647,-118.4019,520,91331
979,190819347,8,2019-12-06T00:00:00.000,2005,1300 S  CARMELINA                    AV,34.0408,-118.4685,440,90025
980,192021049,20,2019-12-06T00:00:00.000,1831,MARIPOSA,34.0618,-118.2987,420,90010
981,191018645,10,2019-12-06T00:00:00.000,1800,18400    VENTURA                      BL,34.1678,-118.5336,624,91356
982,190819256,8,2019-12-06T00:00:00.000,1700,10200    SANTA MONICA                 BL,34.0605,-118.4193,442,90067
983,190222908,2,2019-12-06T00:00:00.000,1130,500 S  RAMPART                      BL,34.0636,-118.2805,662,90057
984,192101138,21,2019-12-06T00:00:00.000,211,SCHOENBORN,34.221,-118.60600000000001,310,91304
985,191920233,19,2019-12-06T00:00:00.000,1940,15500    VINCENNES                    ST,34.241,-118.4705,624,91343
986,191018642,10,2019-12-06T00:00:00.000,2100,6900    CHIMINEAS                    AV,34.196,-118.5284,510,91335
987,191719056,17,2019-12-06T00:00:00.000,1730,20800    LASSEN                       ST,34.25,-118.5864,330,91311
988,190920888,9,2019-12-06T00:00:00.000,1125,6600    VAN NUYS                     BL,34.1903,-118.4574,210,91411
989,191617327,16,2019-12-06T00:00:00.000,2200,13800    LOUVRE                       ST,34.2643,-118.4336,624,91331
990,192021010,20,2019-12-06T00:00:00.000,1950,1700 S  WESTERN                      AV,34.0418,-118.3134,210,90019
991,191501431,15,2019-12-06T00:00:00.000,230,7100    WOODROW WILSON,34.124,-118.34700000000001,310,90068
992,190326080,3,2019-12-06T00:00:00.000,2100,2300    TOBERMAN                     ST,34.0342,-118.2816,420,90007
