,zipcode,address,price,size
2081,90808,"5571 E Monlaco Rd, Long Beach, CA 90808",629000,1204
2082,90808,"5150 E Wardlow Rd, Long Beach, CA 90808",658000,1604
2084,90808,"4833 Blackthorne Ave, Long Beach, CA 90808",644755,1091
2086,90808,"3333 N Los Coyotes, Long Beach, CA 90808",649000,1152
2089,90813,"835 Locust Ave UNIT 514, Long Beach, CA 90813",574900,993
2090,90813,"1517 E 16th St, Long Beach, CA 90813",369000,582
2091,90813,"835 Locust Ave UNIT 410, Long Beach, CA 90813",554000,989
2092,90813,"1431 E Hellman St, Long Beach, CA 90813",999999,3411
2093,90813,"935 Alamitos Ave, Long Beach, CA 90813",950000,2518
2094,90813,"935 Elm Ave, Long Beach, CA 90813",989000,3344
2095,90813,"1090 Martin Luther King Jr Ave, Long Beach, CA",668000,1584
2096,90813,"1117 N Nylic Ct, Long Beach, CA 90813",766397,2406
2097,90813,"835 Locust Ave UNIT 111, Long Beach, CA 90813",480000,791
2101,90813,"831 Pine Ave, Long Beach, CA 90813",634900,1606
2102,90813,"1450 Locust Ave APT 123, Long Beach, CA 90813",200000,471
2103,90813,"535 E 14th St, Long Beach, CA 90813",850000,2291
2105,90813,"1009 Gardenia Ave, Long Beach, CA 90813",795000,2460
2106,90813,"1730 Lemon Ave, Long Beach, CA 90813",479900,1286
2107,90813,"324 W 7th St, Long Beach, CA 90813",1195000,2808
2108,90813,"1227 E 7th St, Long Beach, CA 90813",950000,2072
2109,90813,"835 Locust Ave UNIT 612, Long Beach, CA 90813",689000,1702
2110,90813,"908 Walnut Ave, Long Beach, CA 90813",725000,1012
2111,90813,"1521 Locust Ave APT 14, Long Beach, CA 90813",359000,1075
2112,90813,"1408 Walnut Ave, Long Beach, CA 90813",964900,3538
2113,90813,"1106 Pacific Ave, Long Beach, CA 90813",3370000,8203
2114,90813,"1121 E Hellman St, Long Beach, CA 90813",549990,1142
2115,90813,"746 N Virginia Ct, Long Beach, CA 90813",320000,640
2116,90813,"1480 Martin Luther King Jr Ave, Long Beach, CA 90813",469990,960
2120,90813,"1407 Linden Ave, Long Beach, CA 90813",400000,1251
2122,90813,"1372 Lewis Ave, Long Beach, CA 90813",849900,1904
2123,90813,"723 Elm Ave APT J, Long Beach, CA 90813",270000,796
2126,90813,"736 Walnut Ave, Long Beach, CA 90813",765000,2108
2127,90813,"1415 Locust Ave, Long Beach, CA 90813",1499000,3833
2129,90810,"3595 Santa Fe Ave SPC 199, Long Beach, CA",514500,1760
2130,90810,"1551 W 32nd St, Long Beach, CA 90810",675000,2821
2132,90810,"3441 Adriatic Ave, Long Beach, CA 90810",469000,1222
2133,90810,"3295 Adriatic Ave, Long Beach, CA 90810",875000,3171
2134,90810,"3595 Santa Fe Ave SPC 85, Long Beach, CA",509000,1600
2135,90810,"2702 E 218th Pl, Carson, CA 90810",410000,814
2136,90810,"3595 Santa Fe Ave #182, Long Beach, CA",504500,1600
2137,90810,"2746 E Dominguez St, Carson, CA 90810",389000,700
2139,90810,"3595 Santa Fe Ave #12, Long Beach, CA 90810",359000,1900
2142,90810,"3595 Santa Fe Ave SPC 142, Long Beach, CA 90810",480000,1600
2143,90810,"1582 W 31st St, Long Beach, CA 90810",649999,2209
2144,90810,"3595 Santa Fe Ave # 101, Long Beach, CA",524500,1600
2147,90810,"3595 Santa Fe Ave # 88, Long Beach, CA",524500,1600
2151,90810,"2946 Gale Ave, Long Beach, CA 90810",584900,1666
2152,90810,"3295 Adriatic Ave # 1, Long Beach, CA 90810",824000,3171
2153,90810,"2547 Fashion Ave, Long Beach, CA 90810",520000,1193
2155,90810,"3595 Santa Fe Ave # 51, Long Beach, CA",514500,1600
2156,90810,"3595 Santa Fe Ave # 53, Long Beach, CA",514500,1600
2157,90810,"3595 Santa Fe Ave SPC 222, Long Beach, CA",495900,1600
2160,90810,"3438 Adriatic Ave, Long Beach, CA 90810",429995,819
2163,90810,"3595 Santa Fe Ave SPC 75, Long Beach, CA 90810",339999,1344
2169,90815,"1900 Conquista Ave, Long Beach, CA 90815",995000,2472
2170,90815,"1171 Bryant Rd, Long Beach, CA 90815",2595000,4134
2171,90815,"2328 Canehill Ave, Long Beach, CA 90815",819000,2030
2172,90815,"6831 E Septimo St, Long Beach, CA 90815",879900,1626
2173,90815,"6310 E Bixby Hill Rd, Long Beach, CA 90815",1450000,3406
2174,90815,"2255 San Vicente Ave, Long Beach, CA 90815",690000,957
2175,90815,"2302 Iroquois Ave, Long Beach, CA 90815",749000,1210
2176,90815,"5868 E Los Arcos St, Long Beach, CA 90815",629000,1226
2177,90815,"6255 Riviera Cir, Long Beach, CA 90815",829900,2206
2178,90815,"2621 Vuelta Grande Ave, Long Beach, CA 90815",755000,1705
2179,90815,"2322 Roswell Ave, Long Beach, CA 90815",819999,2057
2180,90815,"1770 Ximeno Ave APT 206, Long Beach, CA 90815",400000,1076
2181,90815,"2420 Granada Ave, Long Beach, CA 90815",739000,1730
2182,90815,"6416 E Los Arcos St, Long Beach, CA 90815",760000,1218
2183,90815,"5160 E Atherton St APT 65, Long Beach, CA 90815",415000,1241
2184,90815,"2420 Gondar Ave, Long Beach, CA 90815",760000,1300
2185,90815,"2256 San Anseline Ave, Long Beach, CA 90815",1815000,4404
2186,90815,"2746 Petaluma Ave, Long Beach, CA 90815",1099000,2775
2189,90815,"2288 Albury Ave, Long Beach, CA 90815",949900,3030
2190,90815,"2261 Euclid Ave, Long Beach, CA 90815",799900,1536
2192,90815,"6300 Riviera Cir, Long Beach, CA 90815",725000,1715
2193,90815,"1511 N Greenbrier Rd, Long Beach, CA 90815",1195000,2480
2194,90815,"1770 Ximeno Ave APT 301, Long Beach, CA 90815",453000,1270
2196,90815,"5371 E 29th St, Long Beach, CA 90815",995000,2150
2199,90815,"4774 E Malta St APT 1, Long Beach, CA 90815",589000,1660
2201,90815,"2430 Nipomo Ave, Long Beach, CA 90815",835000,1604
2203,90815,"1770 Ximeno Ave APT 306, Long Beach, CA 90815",380000,1076
2208,90815,"2384 Tulane Ave, Long Beach, CA 90815",662097,1172
2209,90814,"436 N Bellflower Blvd UNIT 204, Long Beach, CA 90814",375000,693
2210,90814,"315 N Winnipeg Pl UNIT C, Long Beach, CA 90814",525000,1206
2211,90814,"382 Coronado Ave APT 306A, Long Beach, CA 90814",440000,1030
2212,90814,"448 N Bellflower Blvd UNIT 103, Long Beach, CA 90814",359000,693
2213,90814,"2400 E 5th St, Long Beach, CA 90814",1300000,3112
2214,90814,"620 Flint Ave, Long Beach, CA 90814",1250000,2596
2215,90814,"359 Orizaba Ave, Long Beach, CA 90814",1299000,2126
2216,90814,"390 Wisconsin Ave # 201, Long Beach, CA 90814",529000,968
2217,90814,"4219 E 6th St, Long Beach, CA 90814",995000,2013
2218,90814,"4598 Vacant Land, Long Beach, CA 90814",100000,1184
2219,90814,"328 Eliot Ln, Long Beach, CA 90814",829900,1013
2220,90814,"311 Flint Ave, Long Beach, CA 90814",1188000,2588
2222,90814,"664 Stanley Ave, Long Beach, CA 90814",1349000,3228
2223,90814,"353 Winslow Ave, Long Beach, CA 90814",1459000,2223
2224,90814,"387 Manila Ave, Long Beach, CA 90814",1124000,1692
2226,90814,"4619 E 4th St # 2, Long Beach, CA 90814",614000,1401
2227,90814,"685 Mira Mar Ave, Long Beach, CA 90814",1095000,2624
2229,90814,"564 N Bellflower Blvd UNIT 212, Long Beach, CA 90814",359800,693
2231,90814,"394 Coronado Ave, Long Beach, CA 90814",4225000,8688
2232,90814,"646 Coronado Ave APT B, Long Beach, CA 90814",597600,1200
2233,90814,"370 Wisconsin Ave UNIT 306, Long Beach, CA 90814",425000,1027
2234,90814,"5729 Avenida Estoril Cir, Long Beach, CA 90814",1060000,2487
2236,90814,"334 Gladys Ave APT 101, Long Beach, CA 90814",349900,773
2239,90814,"658 Coronado Ave, Long Beach, CA 90814",1000000,2063
2240,90814,"437 Newport Ave, Long Beach, CA 90814",1649999,4605
